insurance_plan_id,name,coverage,region
740,Insurance Plan 740,Natural Disaster,West
741,Insurance Plan 741,Theft,South
742,Insurance Plan 742,Theft,South
743,Insurance Plan 743,Accident,North
744,Insurance Plan 744,Accident,East
745,Insurance Plan 745,Theft,West
746,Insurance Plan 746,Natural Disaster,East
747,Insurance Plan 747,Accident,South
748,Insurance Plan 748,Natural Disaster,South
749,Insurance Plan 749,Medical,West
750,Insurance Plan 750,Theft,East
751,Insurance Plan 751,Natural Disaster,West
752,Insurance Plan 752,Accident,East
753,Insurance Plan 753,Accident,West
754,Insurance Plan 754,Theft,South
755,Insurance Plan 755,Natural Disaster,South
756,Insurance Plan 756,Medical,North
757,Insurance Plan 757,Accident,East
758,Insurance Plan 758,Natural Disaster,North
759,Insurance Plan 759,Natural Disaster,North
760,Insurance Plan 760,Medical,North
761,Insurance Plan 761,Theft,East
762,Insurance Plan 762,Accident,South
763,Insurance Plan 763,Accident,North
764,Insurance Plan 764,Theft,West
765,Insurance Plan 765,Medical,North
766,Insurance Plan 766,Accident,North
767,Insurance Plan 767,Accident,East
768,Insurance Plan 768,Theft,West
769,Insurance Plan 769,Fire,East
770,Insurance Plan 770,Theft,North
771,Insurance Plan 771,Medical,North
772,Insurance Plan 772,Medical,South
773,Insurance Plan 773,Theft,North
774,Insurance Plan 774,Medical,West
775,Insurance Plan 775,Theft,West
776,Insurance Plan 776,Accident,North
777,Insurance Plan 777,Fire,North
778,Insurance Plan 778,Medical,South
779,Insurance Plan 779,Theft,West
780,Insurance Plan 780,Fire,East
781,Insurance Plan 781,Theft,East
782,Insurance Plan 782,Fire,North
783,Insurance Plan 783,Theft,West
784,Insurance Plan 784,Natural Disaster,West
785,Insurance Plan 785,Fire,North
786,Insurance Plan 786,Accident,North
787,Insurance Plan 787,Natural Disaster,South
788,Insurance Plan 788,Theft,East
789,Insurance Plan 789,Accident,North
790,Insurance Plan 790,Natural Disaster,East
791,Insurance Plan 791,Theft,West
792,Insurance Plan 792,Theft,North
793,Insurance Plan 793,Natural Disaster,East
794,Insurance Plan 794,Fire,North
795,Insurance Plan 795,Accident,West
796,Insurance Plan 796,Fire,West
797,Insurance Plan 797,Medical,East
798,Insurance Plan 798,Fire,East
799,Insurance Plan 799,Fire,East
800,Insurance Plan 800,Theft,North
801,Insurance Plan 801,Natural Disaster,East
802,Insurance Plan 802,Theft,North
803,Insurance Plan 803,Medical,East
804,Insurance Plan 804,Theft,West
805,Insurance Plan 805,Accident,South
806,Insurance Plan 806,Theft,North
807,Insurance Plan 807,Accident,North
808,Insurance Plan 808,Medical,South
809,Insurance Plan 809,Fire,South
810,Insurance Plan 810,Fire,East
811,Insurance Plan 811,Medical,West
812,Insurance Plan 812,Natural Disaster,West
813,Insurance Plan 813,Medical,North
814,Insurance Plan 814,Theft,East
815,Insurance Plan 815,Medical,North
816,Insurance Plan 816,Medical,East
817,Insurance Plan 817,Fire,East
818,Insurance Plan 818,Accident,West
819,Insurance Plan 819,Accident,West
820,Insurance Plan 820,Medical,South
821,Insurance Plan 821,Accident,West
822,Insurance Plan 822,Medical,East
823,Insurance Plan 823,Fire,West
824,Insurance Plan 824,Fire,West
825,Insurance Plan 825,Natural Disaster,South
826,Insurance Plan 826,Natural Disaster,East
827,Insurance Plan 827,Medical,North
828,Insurance Plan 828,Fire,East
829,Insurance Plan 829,Medical,East
830,Insurance Plan 830,Accident,West
831,Insurance Plan 831,Theft,West
832,Insurance Plan 832,Medical,West
833,Insurance Plan 833,Fire,East
834,Insurance Plan 834,Natural Disaster,West
835,Insurance Plan 835,Medical,North
836,Insurance Plan 836,Fire,West
837,Insurance Plan 837,Medical,South
838,Insurance Plan 838,Fire,South
839,Insurance Plan 839,Natural Disaster,West
840,Insurance Plan 840,Fire,South
841,Insurance Plan 841,Fire,South
842,Insurance Plan 842,Medical,East
843,Insurance Plan 843,Accident,North
844,Insurance Plan 844,Natural Disaster,South
845,Insurance Plan 845,Accident,East
846,Insurance Plan 846,Medical,West
847,Insurance Plan 847,Fire,South
848,Insurance Plan 848,Natural Disaster,East
849,Insurance Plan 849,Accident,East
850,Insurance Plan 850,Medical,South
851,Insurance Plan 851,Fire,North
852,Insurance Plan 852,Theft,West
853,Insurance Plan 853,Natural Disaster,West
854,Insurance Plan 854,Natural Disaster,North
855,Insurance Plan 855,Medical,East
856,Insurance Plan 856,Accident,South
857,Insurance Plan 857,Natural Disaster,East
858,Insurance Plan 858,Accident,South
859,Insurance Plan 859,Fire,South
860,Insurance Plan 860,Fire,West
861,Insurance Plan 861,Theft,West
862,Insurance Plan 862,Fire,East
863,Insurance Plan 863,Medical,North
864,Insurance Plan 864,Natural Disaster,East
865,Insurance Plan 865,Medical,South
866,Insurance Plan 866,Theft,East
867,Insurance Plan 867,Natural Disaster,South
868,Insurance Plan 868,Fire,South
869,Insurance Plan 869,Theft,South
870,Insurance Plan 870,Accident,North
871,Insurance Plan 871,Medical,East
872,Insurance Plan 872,Accident,South
873,Insurance Plan 873,Natural Disaster,North
874,Insurance Plan 874,Fire,East
875,Insurance Plan 875,Accident,West
876,Insurance Plan 876,Natural Disaster,West
877,Insurance Plan 877,Accident,North
878,Insurance Plan 878,Theft,East
879,Insurance Plan 879,Fire,West
880,Insurance Plan 880,Accident,East
881,Insurance Plan 881,Theft,South
882,Insurance Plan 882,Theft,West
883,Insurance Plan 883,Natural Disaster,North
884,Insurance Plan 884,Fire,South
885,Insurance Plan 885,Medical,South
886,Insurance Plan 886,Theft,East
887,Insurance Plan 887,Theft,East
888,Insurance Plan 888,Natural Disaster,East
889,Insurance Plan 889,Fire,East
890,Insurance Plan 890,Theft,East
891,Insurance Plan 891,Theft,East
892,Insurance Plan 892,Natural Disaster,North
893,Insurance Plan 893,Natural Disaster,South
894,Insurance Plan 894,Natural Disaster,South
895,Insurance Plan 895,Theft,East
896,Insurance Plan 896,Natural Disaster,North
897,Insurance Plan 897,Fire,North
898,Insurance Plan 898,Fire,East
899,Insurance Plan 899,Theft,West
900,Insurance Plan 900,Natural Disaster,North
901,Insurance Plan 901,Accident,East
902,Insurance Plan 902,Medical,West
903,Insurance Plan 903,Theft,West
904,Insurance Plan 904,Medical,West
905,Insurance Plan 905,Fire,North
906,Insurance Plan 906,Theft,West
907,Insurance Plan 907,Accident,West
908,Insurance Plan 908,Accident,South
909,Insurance Plan 909,Medical,South
910,Insurance Plan 910,Medical,East
911,Insurance Plan 911,Medical,West
912,Insurance Plan 912,Theft,East
913,Insurance Plan 913,Natural Disaster,North
914,Insurance Plan 914,Medical,South
915,Insurance Plan 915,Accident,North
916,Insurance Plan 916,Medical,West
917,Insurance Plan 917,Theft,South
918,Insurance Plan 918,Fire,North
919,Insurance Plan 919,Medical,West
920,Insurance Plan 920,Natural Disaster,West
921,Insurance Plan 921,Theft,South
922,Insurance Plan 922,Medical,East
923,Insurance Plan 923,Theft,South
924,Insurance Plan 924,Accident,West
925,Insurance Plan 925,Accident,East
926,Insurance Plan 926,Accident,North
927,Insurance Plan 927,Fire,West
928,Insurance Plan 928,Natural Disaster,West
929,Insurance Plan 929,Theft,South
930,Insurance Plan 930,Natural Disaster,East
931,Insurance Plan 931,Fire,North
932,Insurance Plan 932,Medical,West
933,Insurance Plan 933,Natural Disaster,West
934,Insurance Plan 934,Medical,North
935,Insurance Plan 935,Fire,West
936,Insurance Plan 936,Theft,East
937,Insurance Plan 937,Medical,West
938,Insurance Plan 938,Medical,North
939,Insurance Plan 939,Accident,North
940,Insurance Plan 940,Natural Disaster,South
941,Insurance Plan 941,Medical,East
942,Insurance Plan 942,Fire,West
943,Insurance Plan 943,Natural Disaster,West
944,Insurance Plan 944,Natural Disaster,East
945,Insurance Plan 945,Natural Disaster,North
946,Insurance Plan 946,Theft,North
947,Insurance Plan 947,Accident,East
948,Insurance Plan 948,Medical,East
949,Insurance Plan 949,Theft,South
950,Insurance Plan 950,Natural Disaster,West
951,Insurance Plan 951,Natural Disaster,North
952,Insurance Plan 952,Fire,North
953,Insurance Plan 953,Theft,East
954,Insurance Plan 954,Accident,West
955,Insurance Plan 955,Theft,South
956,Insurance Plan 956,Medical,East
957,Insurance Plan 957,Theft,West
958,Insurance Plan 958,Natural Disaster,East
959,Insurance Plan 959,Natural Disaster,East
960,Insurance Plan 960,Natural Disaster,West
961,Insurance Plan 961,Natural Disaster,East
962,Insurance Plan 962,Accident,North
963,Insurance Plan 963,Medical,East
964,Insurance Plan 964,Fire,West
965,Insurance Plan 965,Natural Disaster,East
966,Insurance Plan 966,Fire,West
967,Insurance Plan 967,Medical,South
968,Insurance Plan 968,Fire,West
969,Insurance Plan 969,Theft,West
970,Insurance Plan 970,Theft,South
971,Insurance Plan 971,Fire,North
972,Insurance Plan 972,Theft,North
973,Insurance Plan 973,Accident,East
974,Insurance Plan 974,Accident,South
975,Insurance Plan 975,Accident,South
976,Insurance Plan 976,Accident,West
977,Insurance Plan 977,Fire,South
978,Insurance Plan 978,Natural Disaster,South
979,Insurance Plan 979,Natural Disaster,East
980,Insurance Plan 980,Accident,West
981,Insurance Plan 981,Medical,South
982,Insurance Plan 982,Accident,East
983,Insurance Plan 983,Natural Disaster,East
984,Insurance Plan 984,Medical,West
985,Insurance Plan 985,Theft,South
986,Insurance Plan 986,Medical,East
987,Insurance Plan 987,Theft,East
988,Insurance Plan 988,Medical,South
989,Insurance Plan 989,Accident,East
990,Insurance Plan 990,Accident,East
991,Insurance Plan 991,Natural Disaster,East
992,Insurance Plan 992,Medical,North
993,Insurance Plan 993,Natural Disaster,West
994,Insurance Plan 994,Accident,East
995,Insurance Plan 995,Theft,East
996,Insurance Plan 996,Fire,East
997,Insurance Plan 997,Fire,East
998,Insurance Plan 998,Accident,East
999,Insurance Plan 999,Accident,South
1000,Insurance Plan 1000,Theft,East
1001,Insurance Plan 1001,Natural Disaster,East
1002,Insurance Plan 1002,Theft,North
1003,Insurance Plan 1003,Natural Disaster,South
1004,Insurance Plan 1004,Theft,North
1005,Insurance Plan 1005,Natural Disaster,South
1006,Insurance Plan 1006,Theft,North
1007,Insurance Plan 1007,Fire,West
1008,Insurance Plan 1008,Medical,West
1009,Insurance Plan 1009,Fire,South
1010,Insurance Plan 1010,Fire,South
1011,Insurance Plan 1011,Accident,West
1012,Insurance Plan 1012,Accident,South
1013,Insurance Plan 1013,Medical,East
1014,Insurance Plan 1014,Medical,North
1015,Insurance Plan 1015,Fire,South
1016,Insurance Plan 1016,Natural Disaster,North
1017,Insurance Plan 1017,Theft,West
1018,Insurance Plan 1018,Theft,North
1019,Insurance Plan 1019,Accident,West
1020,Insurance Plan 1020,Theft,East
1021,Insurance Plan 1021,Fire,North
1022,Insurance Plan 1022,Medical,North
1023,Insurance Plan 1023,Medical,East
1024,Insurance Plan 1024,Accident,West
1025,Insurance Plan 1025,Theft,West
1026,Insurance Plan 1026,Medical,South
1027,Insurance Plan 1027,Fire,East
1028,Insurance Plan 1028,Theft,West
1029,Insurance Plan 1029,Medical,South
1030,Insurance Plan 1030,Fire,East
1031,Insurance Plan 1031,Medical,South
1032,Insurance Plan 1032,Theft,West
1033,Insurance Plan 1033,Accident,East
1034,Insurance Plan 1034,Fire,West
1035,Insurance Plan 1035,Fire,South
1036,Insurance Plan 1036,Theft,West
1037,Insurance Plan 1037,Medical,South
1038,Insurance Plan 1038,Fire,East
1039,Insurance Plan 1039,Accident,South
1040,Insurance Plan 1040,Accident,East
1041,Insurance Plan 1041,Medical,East
1042,Insurance Plan 1042,Natural Disaster,North
1043,Insurance Plan 1043,Medical,East
1044,Insurance Plan 1044,Theft,North
1045,Insurance Plan 1045,Fire,West
1046,Insurance Plan 1046,Medical,South
1047,Insurance Plan 1047,Accident,East
1048,Insurance Plan 1048,Fire,East
1049,Insurance Plan 1049,Medical,South
1050,Insurance Plan 1050,Theft,South
1051,Insurance Plan 1051,Accident,South
1052,Insurance Plan 1052,Accident,East
1053,Insurance Plan 1053,Accident,West
1054,Insurance Plan 1054,Natural Disaster,South
1055,Insurance Plan 1055,Theft,North
1056,Insurance Plan 1056,Natural Disaster,West
1057,Insurance Plan 1057,Natural Disaster,East
1058,Insurance Plan 1058,Fire,North
1059,Insurance Plan 1059,Fire,South
1060,Insurance Plan 1060,Natural Disaster,South
1061,Insurance Plan 1061,Theft,East
1062,Insurance Plan 1062,Natural Disaster,West
1063,Insurance Plan 1063,Fire,South
1064,Insurance Plan 1064,Natural Disaster,West
1065,Insurance Plan 1065,Fire,West
1066,Insurance Plan 1066,Fire,West
1067,Insurance Plan 1067,Theft,West
1068,Insurance Plan 1068,Accident,North
1069,Insurance Plan 1069,Natural Disaster,West
1070,Insurance Plan 1070,Medical,North
1071,Insurance Plan 1071,Accident,East
1072,Insurance Plan 1072,Fire,South
1073,Insurance Plan 1073,Natural Disaster,North
1074,Insurance Plan 1074,Fire,West
1075,Insurance Plan 1075,Medical,North
1076,Insurance Plan 1076,Natural Disaster,North
1077,Insurance Plan 1077,Fire,West
1078,Insurance Plan 1078,Fire,East
1079,Insurance Plan 1079,Accident,South
1080,Insurance Plan 1080,Theft,West
1081,Insurance Plan 1081,Medical,West
1082,Insurance Plan 1082,Accident,West
1083,Insurance Plan 1083,Accident,North
1084,Insurance Plan 1084,Natural Disaster,South
1085,Insurance Plan 1085,Medical,North
1086,Insurance Plan 1086,Theft,West
1087,Insurance Plan 1087,Natural Disaster,South
1088,Insurance Plan 1088,Theft,North
1089,Insurance Plan 1089,Fire,East
1090,Insurance Plan 1090,Accident,West
1091,Insurance Plan 1091,Natural Disaster,West
1092,Insurance Plan 1092,Theft,South
1093,Insurance Plan 1093,Accident,East
1094,Insurance Plan 1094,Theft,East
1095,Insurance Plan 1095,Theft,North
1096,Insurance Plan 1096,Fire,West
1097,Insurance Plan 1097,Natural Disaster,North
1098,Insurance Plan 1098,Theft,South
1099,Insurance Plan 1099,Fire,North
1100,Insurance Plan 1100,Natural Disaster,North
1101,Insurance Plan 1101,Accident,North
1102,Insurance Plan 1102,Theft,North
1103,Insurance Plan 1103,Accident,West
1104,Insurance Plan 1104,Theft,South
1105,Insurance Plan 1105,Fire,South
1106,Insurance Plan 1106,Natural Disaster,East
1107,Insurance Plan 1107,Theft,East
1108,Insurance Plan 1108,Natural Disaster,East
1109,Insurance Plan 1109,Theft,East
1110,Insurance Plan 1110,Theft,South
1111,Insurance Plan 1111,Accident,East
1112,Insurance Plan 1112,Medical,North
1113,Insurance Plan 1113,Natural Disaster,South
1114,Insurance Plan 1114,Accident,West
1115,Insurance Plan 1115,Fire,East
1116,Insurance Plan 1116,Accident,East
1117,Insurance Plan 1117,Accident,West
1118,Insurance Plan 1118,Theft,East
1119,Insurance Plan 1119,Accident,South
1120,Insurance Plan 1120,Natural Disaster,West
1121,Insurance Plan 1121,Theft,South
1122,Insurance Plan 1122,Medical,South
1123,Insurance Plan 1123,Accident,North
1124,Insurance Plan 1124,Natural Disaster,West
1125,Insurance Plan 1125,Accident,South
1126,Insurance Plan 1126,Accident,South
1127,Insurance Plan 1127,Medical,South
1128,Insurance Plan 1128,Medical,North
1129,Insurance Plan 1129,Accident,East
1130,Insurance Plan 1130,Fire,South
1131,Insurance Plan 1131,Fire,East
1132,Insurance Plan 1132,Accident,North
1133,Insurance Plan 1133,Fire,South
1134,Insurance Plan 1134,Natural Disaster,South
1135,Insurance Plan 1135,Accident,South
1136,Insurance Plan 1136,Medical,East
1137,Insurance Plan 1137,Fire,South
1138,Insurance Plan 1138,Theft,North
1139,Insurance Plan 1139,Accident,South
1140,Insurance Plan 1140,Natural Disaster,South
1141,Insurance Plan 1141,Accident,South
1142,Insurance Plan 1142,Natural Disaster,East
1143,Insurance Plan 1143,Medical,West
1144,Insurance Plan 1144,Accident,East
1145,Insurance Plan 1145,Medical,East
1146,Insurance Plan 1146,Medical,West
1147,Insurance Plan 1147,Accident,North
1148,Insurance Plan 1148,Accident,East
1149,Insurance Plan 1149,Theft,East
1150,Insurance Plan 1150,Medical,West
1151,Insurance Plan 1151,Fire,South
1152,Insurance Plan 1152,Theft,North
1153,Insurance Plan 1153,Medical,West
1154,Insurance Plan 1154,Medical,South
1155,Insurance Plan 1155,Theft,East
1156,Insurance Plan 1156,Theft,West
1157,Insurance Plan 1157,Natural Disaster,South
1158,Insurance Plan 1158,Accident,East
1159,Insurance Plan 1159,Medical,West
1160,Insurance Plan 1160,Accident,West
1161,Insurance Plan 1161,Theft,East
1162,Insurance Plan 1162,Theft,South
1163,Insurance Plan 1163,Natural Disaster,West
1164,Insurance Plan 1164,Theft,North
1165,Insurance Plan 1165,Natural Disaster,North
1166,Insurance Plan 1166,Fire,North
1167,Insurance Plan 1167,Fire,West
1168,Insurance Plan 1168,Theft,South
1169,Insurance Plan 1169,Fire,South
1170,Insurance Plan 1170,Fire,South
1171,Insurance Plan 1171,Natural Disaster,West
1172,Insurance Plan 1172,Medical,North
1173,Insurance Plan 1173,Natural Disaster,West
1174,Insurance Plan 1174,Accident,North
1175,Insurance Plan 1175,Fire,West
1176,Insurance Plan 1176,Fire,North
1177,Insurance Plan 1177,Natural Disaster,East
1178,Insurance Plan 1178,Natural Disaster,East
1179,Insurance Plan 1179,Fire,West
1180,Insurance Plan 1180,Theft,North
1181,Insurance Plan 1181,Fire,South
1182,Insurance Plan 1182,Theft,South
1183,Insurance Plan 1183,Natural Disaster,East
1184,Insurance Plan 1184,Medical,East
1185,Insurance Plan 1185,Accident,North
1186,Insurance Plan 1186,Medical,West
1187,Insurance Plan 1187,Accident,South
1188,Insurance Plan 1188,Theft,East
1189,Insurance Plan 1189,Fire,North
1190,Insurance Plan 1190,Fire,West
1191,Insurance Plan 1191,Accident,West
1192,Insurance Plan 1192,Natural Disaster,West
