user_id,needs
1090,"Theft, Accident"
1091,"Fire, Theft"
1092,"Medical, Accident"
1093,"Fire, Natural Disaster"
1094,"Fire, Theft"
1095,"Medical, Fire"
1096,"Fire, Theft"
1097,"Medical, Fire"
1098,"Theft, Accident"
1099,"Medical, Fire"
1100,"Fire, Theft"
1101,"Medical, Fire"
1102,"Fire, Theft"
1103,"Fire, Theft"
1104,"Theft, Accident"
1105,"Theft, Accident"
1106,"Fire, Theft"
1107,"Medical, Accident"
1108,"Theft, Accident"
1109,"Medical, Accident"
1110,"Fire, Natural Disaster"
1111,"Medical, Accident"
1112,"Fire, Natural Disaster"
1113,"Fire, Theft"
1114,"Theft, Accident"
1115,"Medical, Fire"
1116,"Fire, Natural Disaster"
1117,"Medical, Accident"
1118,"Fire, Natural Disaster"
1119,"Fire, Natural Disaster"
1120,"Medical, Accident"
1121,"Fire, Natural Disaster"
1122,"Fire, Theft"
1123,"Medical, Accident"
1124,"Theft, Accident"
1125,"Medical, Fire"
1126,"Medical, Fire"
1127,"Fire, Natural Disaster"
1128,"Medical, Fire"
1129,"Medical, Accident"
1130,"Medical, Accident"
1131,"Theft, Accident"
1132,"Medical, Accident"
1133,"Medical, Fire"
1134,"Fire, Theft"
1135,"Fire, Theft"
1136,"Theft, Accident"
1137,"Medical, Fire"
1138,"Theft, Accident"
1139,"Fire, Natural Disaster"
1140,"Fire, Theft"
1141,"Theft, Accident"
1142,"Theft, Accident"
1143,"Fire, Natural Disaster"
1144,"Medical, Accident"
1145,"Fire, Theft"
1146,"Theft, Accident"
1147,"Fire, Natural Disaster"
1148,"Fire, Natural Disaster"
1149,"Medical, Accident"
1150,"Medical, Fire"
1151,"Fire, Natural Disaster"
1152,"Medical, Fire"
1153,"Medical, Accident"
1154,"Theft, Accident"
1155,"Theft, Accident"
1156,"Fire, Theft"
1157,"Fire, Theft"
1158,"Fire, Natural Disaster"
1159,"Theft, Accident"
1160,"Medical, Accident"
1161,"Fire, Natural Disaster"
1162,"Medical, Fire"
1163,"Fire, Theft"
1164,"Medical, Accident"
1165,"Medical, Fire"
1166,"Medical, Accident"
1167,"Fire, Natural Disaster"
1168,"Fire, Natural Disaster"
1169,"Medical, Accident"
1170,"Fire, Natural Disaster"
1171,"Fire, Theft"
1172,"Medical, Accident"
1173,"Medical, Fire"
1174,"Medical, Fire"
1175,"Fire, Natural Disaster"
1176,"Fire, Natural Disaster"
1177,"Fire, Natural Disaster"
1178,"Fire, Theft"
1179,"Theft, Accident"
1180,"Medical, Accident"
1181,"Theft, Accident"
1182,"Medical, Accident"
1183,"Medical, Fire"
1184,"Fire, Theft"
1185,"Fire, Natural Disaster"
1186,"Theft, Accident"
1187,"Theft, Accident"
1188,"Fire, Theft"
1189,"Fire, Natural Disaster"
1190,"Fire, Theft"
1191,"Fire, Theft"
1192,"Fire, Theft"
1193,"Medical, Fire"
1194,"Fire, Natural Disaster"
1195,"Theft, Accident"
1196,"Medical, Accident"
1197,"Theft, Accident"
1198,"Medical, Fire"
1199,"Theft, Accident"
1200,"Fire, Natural Disaster"
1201,"Theft, Accident"
1202,"Fire, Theft"
1203,"Theft, Accident"
1204,"Fire, Theft"
1205,"Fire, Theft"
1206,"Medical, Accident"
1207,"Medical, Fire"
1208,"Medical, Fire"
1209,"Fire, Theft"
1210,"Medical, Accident"
1211,"Fire, Natural Disaster"
1212,"Medical, Accident"
1213,"Fire, Theft"
1214,"Theft, Accident"
1215,"Medical, Accident"
1216,"Fire, Natural Disaster"
1217,"Fire, Natural Disaster"
1218,"Medical, Accident"
1219,"Fire, Natural Disaster"
1220,"Medical, Accident"
1221,"Medical, Fire"
1222,"Fire, Theft"
1223,"Theft, Accident"
1224,"Theft, Accident"
1225,"Theft, Accident"
1226,"Fire, Natural Disaster"
1227,"Fire, Theft"
1228,"Medical, Fire"
1229,"Medical, Fire"
1230,"Medical, Accident"
1231,"Medical, Fire"
1232,"Theft, Accident"
1233,"Medical, Accident"
1234,"Fire, Theft"
1235,"Medical, Fire"
1236,"Fire, Natural Disaster"
1237,"Medical, Fire"
1238,"Fire, Theft"
1239,"Fire, Natural Disaster"
1240,"Fire, Natural Disaster"
1241,"Fire, Natural Disaster"
1242,"Theft, Accident"
1243,"Medical, Fire"
1244,"Fire, Theft"
1245,"Medical, Fire"
1246,"Medical, Accident"
1247,"Medical, Accident"
1248,"Medical, Fire"
1249,"Medical, Fire"
1250,"Theft, Accident"
1251,"Medical, Fire"
1252,"Medical, Fire"
1253,"Fire, Natural Disaster"
1254,"Theft, Accident"
1255,"Theft, Accident"
1256,"Theft, Accident"
1257,"Fire, Theft"
1258,"Medical, Accident"
1259,"Theft, Accident"
1260,"Medical, Fire"
1261,"Fire, Natural Disaster"
1262,"Medical, Accident"
1263,"Fire, Natural Disaster"
1264,"Fire, Theft"
1265,"Fire, Natural Disaster"
1266,"Theft, Accident"
1267,"Medical, Accident"
1268,"Fire, Theft"
1269,"Fire, Natural Disaster"
1270,"Medical, Fire"
1271,"Medical, Fire"
1272,"Fire, Theft"
1273,"Fire, Theft"
1274,"Fire, Natural Disaster"
1275,"Theft, Accident"
1276,"Fire, Theft"
1277,"Medical, Accident"
1278,"Theft, Accident"
1279,"Medical, Accident"
1280,"Medical, Fire"
1281,"Medical, Fire"
1282,"Medical, Fire"
1283,"Fire, Theft"
1284,"Medical, Fire"
1285,"Fire, Natural Disaster"
1286,"Medical, Accident"
1287,"Medical, Fire"
1288,"Fire, Natural Disaster"
1289,"Fire, Natural Disaster"
1290,"Theft, Accident"
1291,"Medical, Fire"
1292,"Medical, Accident"
1293,"Medical, Accident"
1294,"Medical, Accident"
1295,"Fire, Natural Disaster"
1296,"Theft, Accident"
1297,"Fire, Natural Disaster"
1298,"Fire, Natural Disaster"
1299,"Fire, Theft"
1300,"Theft, Accident"
1301,"Fire, Theft"
1302,"Medical, Accident"
1303,"Fire, Theft"
1304,"Medical, Fire"
1305,"Fire, Theft"
1306,"Medical, Fire"
1307,"Fire, Theft"
1308,"Theft, Accident"
1309,"Medical, Accident"
1310,"Medical, Fire"
1311,"Fire, Natural Disaster"
1312,"Fire, Theft"
1313,"Medical, Accident"
1314,"Medical, Fire"
1315,"Medical, Accident"
1316,"Fire, Natural Disaster"
1317,"Medical, Accident"
1318,"Theft, Accident"
1319,"Theft, Accident"
1320,"Medical, Accident"
1321,"Fire, Theft"
1322,"Theft, Accident"
1323,"Fire, Theft"
1324,"Medical, Accident"
1325,"Medical, Accident"
1326,"Fire, Theft"
1327,"Medical, Fire"
1328,"Fire, Theft"
1329,"Theft, Accident"
1330,"Fire, Natural Disaster"
1331,"Fire, Natural Disaster"
1332,"Medical, Accident"
1333,"Fire, Theft"
1334,"Theft, Accident"
1335,"Theft, Accident"
1336,"Fire, Theft"
1337,"Fire, Theft"
1338,"Fire, Theft"
1339,"Fire, Natural Disaster"
1340,"Medical, Fire"
1341,"Theft, Accident"
1342,"Fire, Theft"
1343,"Medical, Fire"
1344,"Medical, Accident"
1345,"Medical, Accident"
1346,"Theft, Accident"
1347,"Theft, Accident"
1348,"Medical, Accident"
1349,"Medical, Fire"
1350,"Fire, Theft"
1351,"Fire, Theft"
1352,"Medical, Fire"
1353,"Fire, Natural Disaster"
1354,"Medical, Fire"
1355,"Theft, Accident"
1356,"Fire, Theft"
1357,"Medical, Accident"
1358,"Medical, Accident"
1359,"Theft, Accident"
1360,"Medical, Fire"
1361,"Fire, Natural Disaster"
1362,"Fire, Theft"
1363,"Medical, Fire"
1364,"Medical, Fire"
1365,"Fire, Natural Disaster"
1366,"Medical, Accident"
1367,"Fire, Natural Disaster"
1368,"Theft, Accident"
1369,"Medical, Fire"
1370,"Fire, Natural Disaster"
1371,"Medical, Accident"
1372,"Medical, Accident"
1373,"Medical, Accident"
1374,"Theft, Accident"
1375,"Fire, Theft"
1376,"Fire, Natural Disaster"
1377,"Theft, Accident"
1378,"Medical, Accident"
1379,"Medical, Accident"
1380,"Theft, Accident"
1381,"Fire, Theft"
1382,"Theft, Accident"
1383,"Medical, Accident"
1384,"Medical, Accident"
1385,"Fire, Natural Disaster"
1386,"Fire, Theft"
1387,"Fire, Theft"
1388,"Medical, Fire"
1389,"Medical, Fire"
1390,"Fire, Theft"
1391,"Fire, Theft"
1392,"Medical, Accident"
1393,"Theft, Accident"
1394,"Fire, Natural Disaster"
1395,"Medical, Fire"
1396,"Fire, Natural Disaster"
1397,"Fire, Theft"
1398,"Fire, Natural Disaster"
1399,"Medical, Accident"
1400,"Fire, Theft"
1401,"Fire, Natural Disaster"
1402,"Fire, Theft"
1403,"Medical, Accident"
1404,"Medical, Fire"
1405,"Fire, Natural Disaster"
1406,"Fire, Natural Disaster"
1407,"Medical, Accident"
1408,"Fire, Theft"
1409,"Medical, Accident"
1410,"Fire, Theft"
1411,"Fire, Theft"
1412,"Medical, Fire"
1413,"Theft, Accident"
1414,"Medical, Accident"
1415,"Fire, Natural Disaster"
1416,"Fire, Natural Disaster"
1417,"Medical, Accident"
1418,"Fire, Theft"
1419,"Medical, Fire"
1420,"Theft, Accident"
1421,"Medical, Accident"
1422,"Fire, Natural Disaster"
1423,"Medical, Fire"
1424,"Medical, Fire"
1425,"Fire, Theft"
1426,"Fire, Theft"
1427,"Theft, Accident"
1428,"Fire, Natural Disaster"
1429,"Fire, Natural Disaster"
1430,"Medical, Fire"
1431,"Theft, Accident"
1432,"Fire, Theft"
1433,"Fire, Theft"
1434,"Fire, Theft"
1435,"Fire, Natural Disaster"
1436,"Medical, Accident"
1437,"Medical, Accident"
1438,"Theft, Accident"
1439,"Medical, Fire"
1440,"Fire, Theft"
1441,"Fire, Theft"
1442,"Fire, Natural Disaster"
1443,"Medical, Accident"
1444,"Medical, Fire"
1445,"Fire, Natural Disaster"
1446,"Fire, Theft"
1447,"Medical, Accident"
1448,"Fire, Theft"
1449,"Fire, Natural Disaster"
1450,"Medical, Accident"
1451,"Medical, Accident"
1452,"Fire, Theft"
1453,"Fire, Theft"
1454,"Medical, Accident"
1455,"Medical, Fire"
1456,"Fire, Natural Disaster"
1457,"Medical, Fire"
1458,"Fire, Theft"
1459,"Medical, Fire"
1460,"Fire, Natural Disaster"
1461,"Fire, Theft"
1462,"Fire, Natural Disaster"
1463,"Fire, Natural Disaster"
1464,"Medical, Accident"
1465,"Medical, Accident"
1466,"Fire, Theft"
1467,"Fire, Theft"
1468,"Theft, Accident"
1469,"Theft, Accident"
1470,"Theft, Accident"
1471,"Fire, Natural Disaster"
1472,"Fire, Theft"
1473,"Fire, Natural Disaster"
1474,"Fire, Theft"
1475,"Medical, Fire"
1476,"Medical, Accident"
1477,"Medical, Fire"
1478,"Fire, Theft"
1479,"Fire, Natural Disaster"
1480,"Fire, Theft"
1481,"Fire, Natural Disaster"
1482,"Theft, Accident"
1483,"Theft, Accident"
1484,"Medical, Accident"
1485,"Fire, Natural Disaster"
1486,"Fire, Theft"
1487,"Medical, Accident"
1488,"Medical, Accident"
1489,"Theft, Accident"
1490,"Theft, Accident"
1491,"Medical, Accident"
1492,"Medical, Accident"
1493,"Theft, Accident"
1494,"Medical, Accident"
1495,"Fire, Theft"
1496,"Fire, Natural Disaster"
1497,"Fire, Theft"
1498,"Medical, Accident"
1499,"Theft, Accident"
1500,"Medical, Accident"
1501,"Medical, Accident"
1502,"Medical, Fire"
1503,"Theft, Accident"
1504,"Fire, Theft"
1505,"Medical, Accident"
1506,"Fire, Theft"
1507,"Medical, Fire"
1508,"Theft, Accident"
1509,"Theft, Accident"
1510,"Fire, Natural Disaster"
1511,"Fire, Natural Disaster"
1512,"Medical, Accident"
1513,"Fire, Natural Disaster"
1514,"Medical, Fire"
1515,"Fire, Theft"
1516,"Medical, Accident"
1517,"Medical, Accident"
1518,"Fire, Natural Disaster"
1519,"Theft, Accident"
1520,"Theft, Accident"
1521,"Fire, Theft"
1522,"Medical, Accident"
1523,"Medical, Accident"
1524,"Fire, Natural Disaster"
1525,"Fire, Natural Disaster"
1526,"Fire, Theft"
1527,"Fire, Natural Disaster"
1528,"Medical, Fire"
1529,"Theft, Accident"
1530,"Medical, Fire"
1531,"Fire, Theft"
1532,"Medical, Accident"
1533,"Theft, Accident"
1534,"Theft, Accident"
1535,"Theft, Accident"
1536,"Medical, Fire"
1537,"Medical, Fire"
1538,"Theft, Accident"
1539,"Fire, Theft"
1540,"Fire, Natural Disaster"
1541,"Fire, Theft"
1542,"Medical, Accident"
1543,"Fire, Theft"
1544,"Fire, Theft"
1545,"Medical, Fire"
1546,"Fire, Theft"
1547,"Theft, Accident"
1548,"Medical, Fire"
1549,"Medical, Fire"
1550,"Fire, Theft"
1551,"Medical, Accident"
1552,"Fire, Natural Disaster"
1553,"Medical, Fire"
1554,"Fire, Natural Disaster"
1555,"Theft, Accident"
1556,"Medical, Fire"
1557,"Medical, Fire"
1558,"Fire, Natural Disaster"
1559,"Theft, Accident"
1560,"Fire, Natural Disaster"
1561,"Medical, Fire"
1562,"Fire, Natural Disaster"
1563,"Medical, Fire"
1564,"Fire, Natural Disaster"
1565,"Medical, Accident"
1566,"Medical, Accident"
1567,"Fire, Natural Disaster"
1568,"Fire, Natural Disaster"
1569,"Fire, Theft"
1570,"Fire, Theft"
1571,"Medical, Fire"
1572,"Medical, Fire"
1573,"Theft, Accident"
1574,"Theft, Accident"
1575,"Fire, Natural Disaster"
1576,"Theft, Accident"
1577,"Fire, Theft"
1578,"Medical, Fire"
1579,"Medical, Accident"
1580,"Fire, Natural Disaster"
1581,"Medical, Fire"
1582,"Fire, Theft"
1583,"Medical, Fire"
1584,"Fire, Theft"
1585,"Medical, Fire"
1586,"Fire, Theft"
1587,"Fire, Natural Disaster"
1588,"Theft, Accident"
1589,"Medical, Fire"
1590,"Medical, Fire"
1591,"Medical, Accident"
1592,"Fire, Theft"
1593,"Fire, Natural Disaster"
1594,"Theft, Accident"
1595,"Fire, Theft"
1596,"Fire, Theft"
1597,"Fire, Natural Disaster"
1598,"Medical, Fire"
1599,"Medical, Fire"
1600,"Medical, Accident"
1601,"Fire, Natural Disaster"
1602,"Medical, Fire"
1603,"Medical, Accident"
1604,"Medical, Accident"
1605,"Theft, Accident"
1606,"Medical, Accident"
1607,"Theft, Accident"
1608,"Medical, Fire"
1609,"Theft, Accident"
1610,"Medical, Fire"
1611,"Fire, Natural Disaster"
1612,"Theft, Accident"
1613,"Fire, Natural Disaster"
1614,"Fire, Theft"
1615,"Medical, Fire"
1616,"Medical, Accident"
1617,"Fire, Theft"
1618,"Medical, Accident"
1619,"Medical, Fire"
1620,"Medical, Fire"
1621,"Fire, Natural Disaster"
1622,"Theft, Accident"
1623,"Theft, Accident"
1624,"Fire, Natural Disaster"
1625,"Medical, Accident"
1626,"Medical, Accident"
1627,"Fire, Theft"
1628,"Medical, Accident"
1629,"Fire, Theft"
1630,"Medical, Accident"
1631,"Medical, Accident"
1632,"Fire, Natural Disaster"
1633,"Medical, Accident"
1634,"Fire, Theft"
1635,"Theft, Accident"
1636,"Theft, Accident"
1637,"Fire, Theft"
1638,"Medical, Accident"
1639,"Medical, Accident"
1640,"Fire, Theft"
1641,"Fire, Theft"
1642,"Fire, Theft"
1643,"Fire, Theft"
1644,"Medical, Fire"
1645,"Medical, Fire"
1646,"Fire, Natural Disaster"
1647,"Medical, Accident"
1648,"Theft, Accident"
1649,"Fire, Natural Disaster"
1650,"Fire, Natural Disaster"
1651,"Medical, Accident"
1652,"Medical, Fire"
1653,"Fire, Theft"
1654,"Medical, Fire"
1655,"Fire, Theft"
1656,"Fire, Theft"
1657,"Medical, Fire"
1658,"Medical, Fire"
1659,"Medical, Fire"
1660,"Medical, Fire"
1661,"Fire, Theft"
1662,"Fire, Theft"
1663,"Theft, Accident"
1664,"Fire, Theft"
1665,"Fire, Natural Disaster"
1666,"Fire, Theft"
1667,"Fire, Theft"
1668,"Medical, Fire"
1669,"Fire, Theft"
1670,"Fire, Natural Disaster"
1671,"Medical, Fire"
1672,"Medical, Accident"
1673,"Medical, Accident"
1674,"Medical, Accident"
1675,"Fire, Natural Disaster"
1676,"Medical, Accident"
1677,"Fire, Natural Disaster"
1678,"Medical, Fire"
1679,"Medical, Fire"
1680,"Medical, Fire"
1681,"Fire, Natural Disaster"
1682,"Medical, Fire"
1683,"Fire, Theft"
1684,"Fire, Natural Disaster"
1685,"Fire, Theft"
1686,"Medical, Fire"
1687,"Theft, Accident"
1688,"Theft, Accident"
1689,"Medical, Fire"
1690,"Fire, Theft"
1691,"Medical, Fire"
1692,"Fire, Natural Disaster"
1693,"Fire, Natural Disaster"
1694,"Theft, Accident"
1695,"Fire, Natural Disaster"
1696,"Medical, Accident"
1697,"Fire, Theft"
1698,"Fire, Theft"
1699,"Fire, Theft"
1700,"Medical, Fire"
1701,"Medical, Fire"
1702,"Medical, Fire"
1703,"Theft, Accident"
1704,"Medical, Accident"
1705,"Medical, Accident"
1706,"Fire, Natural Disaster"
1707,"Fire, Theft"
1708,"Fire, Theft"
1709,"Medical, Accident"
1710,"Fire, Natural Disaster"
1711,"Fire, Theft"
1712,"Fire, Theft"
1713,"Medical, Fire"
1714,"Fire, Theft"
1715,"Theft, Accident"
1716,"Fire, Theft"
1717,"Medical, Fire"
1718,"Medical, Fire"
1719,"Theft, Accident"
1720,"Theft, Accident"
1721,"Theft, Accident"
1722,"Medical, Fire"
1723,"Medical, Accident"
1724,"Medical, Fire"
1725,"Theft, Accident"
1726,"Medical, Accident"
1727,"Fire, Theft"
1728,"Medical, Accident"
1729,"Theft, Accident"
1730,"Fire, Theft"
1731,"Fire, Theft"
1732,"Theft, Accident"
1733,"Medical, Accident"
1734,"Theft, Accident"
1735,"Medical, Accident"
1736,"Theft, Accident"
1737,"Fire, Natural Disaster"
1738,"Fire, Natural Disaster"
1739,"Fire, Theft"
1740,"Fire, Natural Disaster"
1741,"Theft, Accident"
1742,"Fire, Natural Disaster"
1743,"Medical, Fire"
1744,"Medical, Fire"
1745,"Medical, Fire"
1746,"Theft, Accident"
1747,"Theft, Accident"
1748,"Medical, Fire"
1749,"Theft, Accident"
1750,"Fire, Natural Disaster"
1751,"Fire, Natural Disaster"
1752,"Fire, Natural Disaster"
1753,"Medical, Accident"
1754,"Fire, Theft"
1755,"Fire, Theft"
1756,"Fire, Theft"
1757,"Medical, Fire"
1758,"Medical, Accident"
1759,"Theft, Accident"
1760,"Fire, Theft"
1761,"Medical, Accident"
1762,"Medical, Fire"
1763,"Fire, Theft"
1764,"Medical, Fire"
1765,"Medical, Accident"
1766,"Medical, Accident"
1767,"Medical, Accident"
1768,"Medical, Fire"
1769,"Fire, Natural Disaster"
1770,"Medical, Fire"
1771,"Theft, Accident"
1772,"Fire, Theft"
1773,"Medical, Accident"
1774,"Fire, Natural Disaster"
1775,"Medical, Accident"
1776,"Fire, Theft"
1777,"Medical, Fire"
1778,"Theft, Accident"
1779,"Medical, Fire"
1780,"Fire, Theft"
1781,"Fire, Natural Disaster"
1782,"Theft, Accident"
1783,"Theft, Accident"
1784,"Medical, Accident"
1785,"Fire, Natural Disaster"
1786,"Medical, Accident"
1787,"Theft, Accident"
1788,"Medical, Accident"
1789,"Fire, Natural Disaster"
1790,"Theft, Accident"
1791,"Medical, Accident"
1792,"Medical, Accident"
1793,"Theft, Accident"
1794,"Fire, Natural Disaster"
1795,"Fire, Theft"
1796,"Fire, Theft"
1797,"Theft, Accident"
1798,"Fire, Theft"
1799,"Medical, Accident"
1800,"Medical, Fire"
1801,"Fire, Theft"
1802,"Medical, Fire"
1803,"Medical, Accident"
1804,"Medical, Fire"
1805,"Theft, Accident"
1806,"Fire, Theft"
1807,"Medical, Fire"
1808,"Fire, Theft"
1809,"Fire, Natural Disaster"
1810,"Fire, Theft"
1811,"Medical, Accident"
1812,"Theft, Accident"
1813,"Theft, Accident"
1814,"Medical, Fire"
1815,"Fire, Theft"
1816,"Theft, Accident"
1817,"Fire, Natural Disaster"
1818,"Fire, Theft"
1819,"Fire, Theft"
1820,"Fire, Theft"
1821,"Fire, Natural Disaster"
1822,"Medical, Fire"
1823,"Medical, Accident"
1824,"Medical, Accident"
1825,"Fire, Theft"
1826,"Theft, Accident"
1827,"Fire, Natural Disaster"
1828,"Fire, Natural Disaster"
1829,"Fire, Theft"
1830,"Fire, Theft"
1831,"Fire, Theft"
1832,"Medical, Accident"
1833,"Medical, Fire"
1834,"Medical, Accident"
1835,"Medical, Fire"
1836,"Medical, Accident"
1837,"Fire, Natural Disaster"
1838,"Fire, Theft"
1839,"Fire, Theft"
1840,"Fire, Theft"
1841,"Medical, Accident"
1842,"Medical, Accident"
1843,"Medical, Accident"
1844,"Medical, Fire"
1845,"Fire, Natural Disaster"
1846,"Fire, Theft"
1847,"Theft, Accident"
1848,"Fire, Theft"
1849,"Medical, Accident"
1850,"Fire, Theft"
1851,"Theft, Accident"
1852,"Medical, Fire"
1853,"Theft, Accident"
1854,"Fire, Theft"
1855,"Fire, Natural Disaster"
1856,"Fire, Natural Disaster"
1857,"Fire, Natural Disaster"
1858,"Theft, Accident"
1859,"Medical, Accident"
1860,"Theft, Accident"
1861,"Theft, Accident"
1862,"Fire, Natural Disaster"
1863,"Fire, Theft"
1864,"Theft, Accident"
1865,"Medical, Accident"
1866,"Medical, Accident"
1867,"Fire, Natural Disaster"
1868,"Fire, Natural Disaster"
1869,"Medical, Accident"
1870,"Theft, Accident"
1871,"Fire, Natural Disaster"
1872,"Fire, Theft"
1873,"Fire, Theft"
1874,"Medical, Fire"
1875,"Fire, Theft"
1876,"Theft, Accident"
1877,"Medical, Accident"
1878,"Fire, Theft"
1879,"Theft, Accident"
1880,"Fire, Natural Disaster"
1881,"Medical, Accident"
1882,"Theft, Accident"
1883,"Fire, Natural Disaster"
1884,"Medical, Accident"
1885,"Theft, Accident"
1886,"Medical, Accident"
1887,"Theft, Accident"
1888,"Medical, Fire"
1889,"Fire, Natural Disaster"
1890,"Fire, Theft"
1891,"Fire, Natural Disaster"
1892,"Fire, Natural Disaster"
1893,"Medical, Fire"
1894,"Medical, Accident"
1895,"Medical, Accident"
1896,"Theft, Accident"
1897,"Fire, Theft"
1898,"Medical, Accident"
1899,"Fire, Natural Disaster"
1900,"Medical, Accident"
1901,"Fire, Natural Disaster"
1902,"Fire, Natural Disaster"
1903,"Fire, Theft"
1904,"Medical, Fire"
1905,"Fire, Natural Disaster"
1906,"Fire, Natural Disaster"
1907,"Fire, Natural Disaster"
1908,"Theft, Accident"
1909,"Fire, Natural Disaster"
1910,"Medical, Accident"
1911,"Medical, Accident"
1912,"Theft, Accident"
1913,"Fire, Theft"
1914,"Medical, Fire"
1915,"Fire, Natural Disaster"
1916,"Fire, Natural Disaster"
1917,"Medical, Fire"
1918,"Fire, Natural Disaster"
1919,"Medical, Fire"
1920,"Theft, Accident"
1921,"Medical, Fire"
1922,"Theft, Accident"
1923,"Fire, Natural Disaster"
1924,"Fire, Natural Disaster"
1925,"Fire, Theft"
1926,"Medical, Accident"
1927,"Medical, Fire"
1928,"Fire, Theft"
1929,"Medical, Accident"
1930,"Theft, Accident"
1931,"Fire, Theft"
1932,"Fire, Theft"
1933,"Fire, Natural Disaster"
1934,"Fire, Theft"
1935,"Medical, Fire"
1936,"Theft, Accident"
1937,"Medical, Fire"
1938,"Medical, Fire"
1939,"Fire, Natural Disaster"
1940,"Theft, Accident"
1941,"Medical, Accident"
1942,"Medical, Accident"
1943,"Medical, Accident"
1944,"Theft, Accident"
1945,"Theft, Accident"
1946,"Medical, Accident"
1947,"Theft, Accident"
1948,"Fire, Theft"
1949,"Theft, Accident"
1950,"Fire, Natural Disaster"
1951,"Fire, Natural Disaster"
1952,"Medical, Fire"
1953,"Medical, Accident"
1954,"Fire, Theft"
1955,"Medical, Accident"
1956,"Fire, Theft"
1957,"Theft, Accident"
1958,"Fire, Natural Disaster"
1959,"Theft, Accident"
1960,"Medical, Fire"
1961,"Theft, Accident"
